startup_id,industry,founding_year,macro_climate,market_size_score,competition_intensity,founder_prior_exits,prior_failures,domain_experience_years,technical_cofounder,n_cofounders,cofounder_conflict,team_completeness,age_of_founder,funding_path,total_raised_usd,monthly_burn_rate,runway_months,product_market_fit_score,did_customer_validation,premature_scaling,pivots,unit_economics_score,marketing_effectiveness,weekly_hours,years_to_outcome,failure_reason,outcome,survived_5y,failed
STP019184,marketplace,2010,5.7,3.2,2.2,0,0,3.9,0,1,4.7,6.2,29,bootstrapped,4000.0,600.0,6.7,6.4,1,1,0,2.7,8.3,55,8.3,survived,still_operating,1,0
STP019185,ecommerce,2008,5.6,7.1,5.9,0,0,5.4,1,2,3.2,1.4,29,bootstrapped,65000.0,1800.0,36.1,4.4,1,0,0,8.1,0.5,56,1.9,no_market_need,failed,0,1
STP019186,food_bev,2013,3.8,7.0,6.8,0,0,4.5,0,3,3.5,6.2,22,bootstrapped,12000.0,500.0,24.0,5.8,1,1,2,5.8,5.6,59,15.9,survived,acquired,1,0
STP019187,consumer_app,2009,6.5,5.7,2.6,0,0,10.9,1,3,5.6,4.9,47,vc_series_a_plus,4157000.0,166000.0,25.0,7.3,1,0,0,3.8,4.9,70,2.1,survived,still_operating,1,0
STP019188,tech_saas,2017,4.6,8.2,3.3,1,0,1.2,0,2,5.3,6.6,35,vc_seed,1632000.0,63800.0,25.6,4.0,1,1,1,0.9,4.7,37,5.4,survived,still_operating,1,0
STP019189,tech_saas,2012,7.0,5.8,6.1,0,0,11.6,0,3,3.1,3.0,38,vc_seed,712000.0,33800.0,21.1,5.3,1,1,0,2.3,7.5,52,8.8,survived,acquired,1,0
STP019190,biotech,2008,7.4,2.6,3.1,0,0,11.9,1,4,2.6,6.9,28,bootstrapped,26000.0,1400.0,18.6,8.2,1,1,2,6.0,5.9,63,5.8,survived,still_operating,1,0
STP019191,services,2020,1.6,5.8,7.0,1,0,7.6,1,2,5.2,4.8,35,angel,332000.0,14600.0,22.7,5.3,0,0,1,3.5,6.2,42,10.9,ran_out_of_cash,failed,1,1
STP019192,hardware,2021,4.1,4.5,5.2,1,0,1.0,1,3,3.8,4.1,51,bootstrapped,20000.0,500.0,40.0,6.0,1,1,1,3.4,5.7,56,3.3,survived,still_operating,1,0
STP019193,marketplace,2016,5.6,5.3,4.3,0,1,1.3,1,2,7.4,7.8,26,vc_series_a_plus,5159000.0,330200.0,15.6,3.3,1,1,3,2.0,3.2,64,8.3,no_market_need,failed,1,1
STP019194,consumer_app,2011,6.5,5.1,3.8,0,0,0.7,0,4,6.1,5.4,31,bootstrapped,6000.0,500.0,12.0,7.0,1,1,0,8.2,2.1,38,2.4,poor_marketing,failed,0,1
STP019195,services,2014,3.5,4.0,6.2,1,0,3.0,1,1,2.8,8.2,25,vc_seed,330000.0,32900.0,10.0,1.2,0,1,0,4.7,6.2,59,4.5,ran_out_of_cash,failed,0,1
STP019196,marketplace,2021,3.3,4.6,4.3,0,0,7.7,1,2,8.6,6.8,23,angel,95000.0,3800.0,25.0,2.7,0,0,0,2.3,5.5,67,1.3,no_market_need,failed,0,1
STP019197,tech_saas,2011,4.6,1.2,0.5,0,0,9.5,1,1,1.7,2.6,37,vc_series_a_plus,34964000.0,2091800.0,16.7,2.6,0,0,2,7.4,6.0,44,3.6,ran_out_of_cash,failed,0,1
STP019198,food_bev,2011,6.0,4.2,2.7,0,1,4.7,0,1,3.8,6.1,48,angel,138000.0,5600.0,24.6,3.0,0,1,0,5.4,5.0,52,4.9,ran_out_of_cash,failed,0,1
STP019199,food_bev,2014,5.9,6.5,7.7,0,0,9.9,1,2,5.7,2.5,45,bootstrapped,16000.0,500.0,32.0,4.0,0,0,0,8.2,10.0,54,10.1,survived,still_operating,1,0
STP019200,marketplace,2012,6.4,0.0,5.5,1,1,4.3,0,2,4.8,1.3,29,angel,34000.0,8500.0,4.0,4.9,0,1,1,7.0,3.6,58,1.5,no_market_need,failed,0,1
STP019201,healthtech,2008,5.5,3.1,4.3,0,1,4.4,1,2,3.8,5.9,49,vc_seed,1172000.0,95600.0,12.3,4.5,1,0,2,5.6,4.6,81,8.3,outcompeted,failed,1,1
STP019202,marketplace,2017,0.0,8.1,4.4,1,0,7.8,0,2,1.4,3.8,35,vc_seed,831000.0,24000.0,34.6,5.7,1,1,1,5.5,0.0,36,1.0,no_market_need,failed,0,1
STP019203,fintech,2017,6.8,4.5,5.1,0,1,2.1,0,2,2.9,6.2,38,vc_series_a_plus,3703000.0,145700.0,25.4,2.0,0,0,1,5.9,9.0,48,3.5,no_market_need,failed,0,1
STP019204,services,2014,8.6,10.0,6.6,0,0,4.8,0,1,3.2,5.1,30,bootstrapped,22000.0,1300.0,16.9,7.7,1,1,3,7.2,6.1,48,3.4,poor_marketing,failed,0,1
STP019205,tech_saas,2021,6.2,7.2,4.8,1,0,2.2,0,2,2.6,9.3,26,vc_seed,1609000.0,62500.0,25.7,6.3,0,1,0,3.1,1.4,45,3.2,team_conflict,failed,0,1
STP019206,food_bev,2016,6.0,6.9,5.3,0,0,1.7,0,1,5.0,5.7,34,vc_seed,1620000.0,59000.0,27.5,1.8,1,1,0,4.9,4.4,66,1.7,no_market_need,failed,0,1
STP019207,ecommerce,2020,4.2,9.5,5.6,0,0,7.4,1,1,1.5,7.5,26,angel,36000.0,1800.0,20.0,8.2,1,1,1,4.2,6.2,60,5.4,survived,still_operating,1,0
STP019208,ecommerce,2016,4.6,5.3,2.2,0,1,1.9,0,2,4.8,2.1,26,vc_seed,1637000.0,145000.0,11.3,3.9,1,0,1,6.4,5.1,70,1.4,poor_marketing,failed,0,1
STP019209,consumer_app,2021,9.1,5.6,5.2,0,0,7.4,1,2,5.8,7.5,54,vc_seed,83000.0,4700.0,17.7,7.0,1,1,2,4.4,2.3,60,9.8,survived,still_operating,1,0
STP019210,food_bev,2009,7.1,6.0,7.7,0,0,9.0,1,1,2.8,4.1,30,angel,235000.0,14300.0,16.4,3.4,0,1,1,7.5,9.7,45,8.9,ran_out_of_cash,failed,1,1
STP019211,healthtech,2015,5.4,3.4,8.6,0,1,1.5,1,2,2.3,3.5,43,bootstrapped,29000.0,1500.0,19.3,5.3,1,0,1,8.9,5.8,39,13.4,survived,still_operating,1,0
STP019212,biotech,2019,4.5,2.9,5.5,2,0,9.1,1,4,0.9,2.9,28,bootstrapped,12000.0,700.0,17.1,5.5,1,1,0,3.8,7.2,69,6.4,survived,still_operating,1,0
STP019213,consumer_app,2016,5.0,4.2,7.1,0,1,4.4,0,3,4.9,1.9,23,angel,82000.0,4900.0,16.7,0.0,0,0,0,5.7,8.2,64,6.1,no_market_need,failed,1,1
STP019214,food_bev,2010,1.8,2.6,7.8,0,4,14.5,1,1,9.3,6.0,29,bootstrapped,6000.0,600.0,10.0,4.0,0,1,2,5.8,5.3,59,11.9,ran_out_of_cash,failed,1,1
STP019215,food_bev,2011,4.3,6.2,6.8,0,2,2.0,0,1,3.5,6.9,35,vc_seed,1676000.0,419000.0,4.0,2.2,1,1,1,1.2,4.8,62,2.3,ran_out_of_cash,failed,0,1
STP019216,consumer_app,2016,2.6,6.1,4.4,0,0,2.6,1,1,1.7,7.6,27,vc_seed,1268000.0,73300.0,17.3,7.3,0,1,0,2.6,4.6,57,6.8,ran_out_of_cash,failed,1,1
STP019217,marketplace,2021,4.6,7.1,3.4,0,3,12.6,0,3,1.6,7.2,38,bootstrapped,9000.0,500.0,18.0,6.5,1,0,0,0.0,7.1,66,16.5,survived,acquired,1,0
STP019218,agriculture,2020,4.7,3.8,6.7,2,0,11.0,0,1,2.9,2.1,30,vc_seed,1523000.0,83900.0,18.2,6.2,1,0,3,6.6,6.0,54,2.5,product_issues,failed,0,1
STP019219,food_bev,2008,1.3,4.9,7.0,0,0,4.5,1,1,0.0,2.5,35,bootstrapped,14000.0,1700.0,8.2,1.1,0,1,3,8.3,3.0,41,7.9,survived,still_operating,1,0
STP019220,tech_saas,2012,2.7,4.7,6.2,0,1,0.7,1,3,4.9,4.0,32,angel,353000.0,12300.0,28.7,7.5,1,0,0,3.8,3.2,55,2.2,ran_out_of_cash,failed,0,1
STP019221,tech_saas,2014,9.1,7.7,9.0,0,1,5.2,1,2,6.8,5.4,22,vc_seed,1229000.0,51200.0,24.0,6.8,1,1,0,4.1,4.3,97,1.8,poor_marketing,failed,0,1
STP019222,services,2016,4.8,8.0,9.1,0,0,0.6,1,3,8.2,2.5,24,vc_seed,1779000.0,93700.0,19.0,8.6,0,0,0,5.7,4.5,77,4.5,team_conflict,failed,0,1
STP019223,marketplace,2014,3.7,5.1,8.5,0,0,8.3,0,2,5.5,4.7,39,vc_series_a_plus,4080000.0,312300.0,13.1,6.1,0,1,1,3.3,5.6,69,6.2,team_conflict,failed,1,1
STP019224,food_bev,2017,4.2,4.4,7.7,0,0,1.6,0,2,5.3,3.8,41,angel,137000.0,16400.0,8.4,10.0,1,0,2,1.9,4.8,60,1.4,no_market_need,failed,0,1
STP019225,healthtech,2020,6.0,0.7,4.7,0,0,6.4,1,1,5.0,2.8,26,bootstrapped,6000.0,500.0,12.0,2.8,1,1,1,5.2,5.6,60,5.3,no_market_need,failed,1,1
STP019226,healthtech,2016,2.5,7.2,7.1,0,0,9.3,1,1,0.5,2.5,43,vc_seed,1774000.0,90400.0,19.6,1.5,0,1,3,4.5,5.7,44,9.3,no_market_need,failed,1,1
STP019227,food_bev,2016,5.1,3.3,5.8,0,0,3.4,1,3,1.5,7.6,31,bootstrapped,58000.0,2200.0,26.4,5.6,0,1,3,3.8,10.0,56,1.5,survived,still_operating,1,0
STP019228,tech_saas,2011,6.8,3.0,7.3,0,0,9.1,1,2,4.6,8.8,40,angel,145000.0,4400.0,33.0,7.3,1,1,0,4.0,6.3,50,5.2,outcompeted,failed,1,1
STP019229,tech_saas,2014,5.8,4.8,8.9,0,0,8.3,0,3,8.2,6.5,23,bootstrapped,17000.0,800.0,21.2,5.1,0,1,2,7.2,4.4,77,12.6,survived,still_operating,1,0
STP019230,marketplace,2011,6.0,9.0,2.2,0,0,2.0,0,2,4.4,10.0,19,bootstrapped,39000.0,1300.0,30.0,0.0,0,0,1,10.0,2.8,68,3.5,survived,still_operating,1,0
STP019231,ecommerce,2017,7.4,4.1,3.9,0,0,6.4,1,1,4.3,7.4,31,vc_series_a_plus,1801000.0,96000.0,18.8,1.7,0,0,1,3.2,6.5,54,5.8,outcompeted,failed,1,1
STP019232,food_bev,2017,6.2,1.6,4.4,0,0,2.0,1,3,3.7,7.9,32,bootstrapped,25000.0,800.0,31.2,2.0,1,1,0,5.0,4.5,68,6.0,team_conflict,failed,1,1
STP019233,food_bev,2008,5.3,5.7,7.0,1,1,1.0,1,2,7.0,7.7,30,vc_seed,1045000.0,41600.0,25.1,8.4,0,0,2,8.6,5.3,70,3.1,team_conflict,failed,0,1
STP019234,marketplace,2013,9.2,5.5,5.7,1,0,6.3,1,1,4.3,5.7,44,angel,291000.0,8600.0,33.8,7.6,1,1,0,2.3,1.4,34,11.6,survived,still_operating,1,0
STP019235,healthtech,2014,3.1,9.1,2.2,0,0,4.6,1,2,0.0,5.7,41,vc_seed,1674000.0,74400.0,22.5,5.6,1,0,3,7.7,6.0,82,1.5,pricing_cost,failed,0,1
STP019236,food_bev,2017,4.9,3.2,6.9,0,1,1.4,0,1,3.9,4.3,33,vc_seed,122000.0,6700.0,18.2,0.0,0,0,2,4.9,9.6,67,3.7,team_conflict,failed,0,1
STP019237,consumer_app,2016,6.6,1.5,3.0,0,1,0.4,1,2,6.5,6.4,27,bootstrapped,81000.0,2900.0,27.9,2.9,0,0,0,7.1,6.1,66,3.5,ran_out_of_cash,failed,0,1
STP019238,ecommerce,2016,6.6,5.1,8.9,0,0,6.2,0,2,6.4,7.9,37,bootstrapped,25000.0,900.0,27.8,4.8,1,1,0,5.9,5.8,44,15.0,survived,still_operating,1,0
STP019239,agriculture,2010,3.3,4.3,4.0,0,0,4.7,1,3,5.9,7.0,38,bootstrapped,7000.0,500.0,14.0,7.5,1,1,2,7.4,3.2,82,11.2,survived,still_operating,1,0
STP019240,ecommerce,2016,4.3,8.4,5.7,0,2,1.7,1,3,0.0,8.1,44,bootstrapped,55000.0,4000.0,13.8,3.2,0,0,3,3.3,5.3,62,7.5,no_market_need,failed,1,1
STP019241,hardware,2020,7.7,5.5,9.4,0,0,5.2,1,2,1.4,6.0,43,vc_seed,3962000.0,506700.0,7.8,4.4,0,0,2,5.1,8.4,56,7.3,ran_out_of_cash,failed,1,1
STP019242,fintech,2013,4.0,3.7,3.1,0,1,2.2,1,1,0.0,6.2,25,angel,195000.0,31700.0,6.2,7.6,0,1,1,4.2,7.1,60,8.1,ran_out_of_cash,failed,1,1
STP019243,tech_saas,2019,3.7,9.4,5.6,0,2,1.5,1,2,0.2,3.3,31,vc_seed,2057000.0,77000.0,26.7,5.5,1,1,1,5.1,3.4,48,2.0,poor_marketing,failed,0,1
STP019244,tech_saas,2018,2.3,0.0,6.8,0,0,10.1,1,1,3.1,6.7,32,bootstrapped,21000.0,1300.0,16.2,3.0,1,1,1,8.7,3.6,69,2.3,no_market_need,failed,0,1
STP019245,hardware,2015,6.8,6.7,6.3,0,0,2.2,1,2,3.8,4.0,33,vc_series_a_plus,25945000.0,1329600.0,19.5,2.4,1,1,0,5.6,4.6,61,3.9,team_conflict,failed,0,1
STP019246,agriculture,2017,4.6,4.1,10.0,0,0,3.4,0,2,2.2,3.3,47,vc_series_a_plus,10075000.0,632200.0,15.9,6.0,1,0,1,3.9,4.2,51,12.1,ran_out_of_cash,failed,1,1
STP019247,hardware,2019,1.5,0.9,5.9,0,0,2.7,0,3,1.3,7.3,25,vc_seed,70000.0,5200.0,13.5,5.1,0,0,1,6.3,7.1,60,4.9,survived,still_operating,1,0
STP019248,hardware,2021,5.5,2.7,9.0,1,0,2.8,0,1,3.6,2.9,37,vc_seed,1207000.0,62400.0,19.3,6.2,1,0,1,1.0,3.9,84,2.9,ran_out_of_cash,failed,0,1
STP019249,agriculture,2009,5.1,5.8,4.7,1,0,3.7,0,4,2.2,6.2,37,bootstrapped,7000.0,500.0,14.0,7.5,1,0,0,4.0,3.8,54,3.6,survived,still_operating,1,0
STP019250,services,2014,2.7,4.7,6.6,0,1,0.6,1,2,3.0,7.7,36,bootstrapped,21000.0,1100.0,19.1,3.7,0,0,0,7.1,1.6,48,3.0,no_market_need,failed,0,1
STP019251,consumer_app,2009,7.2,4.6,5.0,0,0,7.4,1,1,5.0,5.4,19,vc_seed,2982000.0,199000.0,15.0,7.2,0,0,1,3.7,4.6,65,17.0,survived,still_operating,1,0
STP019252,services,2019,3.5,6.2,8.6,0,0,4.3,1,1,6.3,7.4,31,angel,269000.0,13300.0,20.2,5.8,0,0,0,5.3,5.4,39,11.0,survived,still_operating,1,0
STP019253,food_bev,2011,6.3,2.8,9.7,0,0,2.4,1,2,5.2,6.1,37,vc_seed,2733000.0,98800.0,27.7,5.0,0,0,0,2.3,3.9,67,5.6,ran_out_of_cash,failed,1,1
STP019254,consumer_app,2014,3.4,4.2,1.8,0,0,2.1,0,2,5.7,7.8,32,vc_seed,482000.0,16400.0,29.4,4.2,1,1,0,3.8,2.4,35,5.4,no_market_need,failed,1,1
STP019255,tech_saas,2020,3.3,8.9,4.0,0,0,0.2,0,3,1.5,6.6,37,angel,106000.0,4000.0,26.5,3.7,0,0,1,3.3,2.7,63,9.6,survived,still_operating,1,0
STP019256,tech_saas,2016,2.1,7.9,4.7,0,0,4.9,0,1,4.5,4.8,27,bootstrapped,15000.0,1200.0,12.5,5.5,0,1,0,6.6,10.0,70,3.8,poor_marketing,failed,0,1
STP019257,tech_saas,2013,8.2,7.9,1.5,0,0,7.1,1,2,5.5,5.3,33,angel,511000.0,22500.0,22.7,5.7,1,0,0,5.5,8.1,53,18.0,survived,still_operating,1,0
STP019258,consumer_app,2021,5.2,1.2,9.5,0,0,4.9,1,1,6.7,4.5,41,bootstrapped,15000.0,500.0,30.0,1.9,0,1,1,6.4,5.7,73,7.0,no_market_need,failed,1,1
STP019259,services,2013,5.3,5.9,6.5,0,1,11.5,1,1,2.3,7.5,53,angel,511000.0,20400.0,25.0,5.8,0,0,1,5.6,3.2,56,3.1,survived,still_operating,1,0
STP019260,tech_saas,2018,5.3,2.8,3.9,0,0,3.0,1,3,1.8,5.6,35,angel,126000.0,5300.0,23.8,5.5,0,0,1,8.6,3.4,70,4.0,ran_out_of_cash,failed,0,1
STP019261,tech_saas,2008,5.5,6.5,8.0,0,0,3.5,0,1,3.6,5.2,45,bootstrapped,8000.0,500.0,16.0,3.9,0,0,0,4.1,7.2,72,8.6,survived,still_operating,1,0
STP019262,marketplace,2008,7.1,5.7,5.7,0,0,4.7,1,1,1.7,5.0,36,vc_seed,146000.0,7000.0,20.9,5.6,1,0,2,4.5,4.2,46,0.9,pricing_cost,failed,0,1
STP019263,hardware,2020,4.3,2.7,6.8,1,0,7.1,0,1,3.8,8.5,21,bootstrapped,12000.0,700.0,17.1,1.3,0,0,1,9.1,0.0,56,3.7,outcompeted,failed,0,1
STP019264,biotech,2008,0.8,5.1,8.0,0,0,10.5,0,1,3.0,2.2,36,vc_seed,3773000.0,386900.0,9.8,4.8,0,0,1,6.5,5.3,55,4.3,no_market_need,failed,0,1
STP019265,services,2018,3.8,4.7,9.3,0,0,5.8,1,1,4.6,6.1,53,vc_series_a_plus,3489000.0,176700.0,19.7,3.8,1,1,0,6.2,2.2,90,2.5,no_market_need,failed,0,1
STP019266,food_bev,2015,5.4,1.8,8.5,0,0,2.0,0,3,2.5,2.7,31,vc_seed,3012000.0,109400.0,27.5,5.8,1,1,3,9.6,2.1,53,6.7,no_market_need,failed,1,1
STP019267,ecommerce,2021,5.4,7.3,5.7,0,0,2.5,1,3,5.3,3.0,20,bootstrapped,46000.0,3700.0,12.4,5.1,0,0,0,8.5,7.2,64,7.6,product_issues,failed,1,1
STP019268,tech_saas,2011,6.0,2.0,8.3,2,0,3.0,1,1,6.1,6.2,45,vc_seed,2110000.0,98600.0,21.4,3.0,0,1,3,3.4,8.9,63,3.7,no_market_need,failed,0,1
STP019269,hardware,2018,5.1,3.0,2.2,0,0,2.4,0,1,2.2,2.3,43,vc_seed,2487000.0,105600.0,23.6,3.8,0,0,2,5.6,2.7,62,7.8,survived,still_operating,1,0
STP019270,marketplace,2008,3.7,7.5,6.7,0,0,5.9,0,4,3.7,3.4,41,bootstrapped,7000.0,500.0,14.0,8.4,1,1,2,6.0,4.3,64,14.8,survived,acquired,1,0
STP019271,fintech,2019,0.0,5.1,4.7,0,0,3.6,0,2,6.9,4.6,35,bootstrapped,29000.0,1200.0,24.2,3.2,0,0,0,4.4,5.1,55,1.9,ran_out_of_cash,failed,0,1
STP019272,tech_saas,2020,5.0,7.0,5.6,0,1,1.7,1,3,3.3,8.2,42,bootstrapped,11000.0,600.0,18.3,6.6,1,0,2,8.3,1.9,66,8.6,ran_out_of_cash,failed,1,1
STP019273,services,2011,3.5,5.7,6.5,0,1,14.3,0,3,4.3,8.1,19,angel,31000.0,2600.0,11.9,1.9,0,1,1,3.1,1.4,81,11.6,ran_out_of_cash,failed,1,1
STP019274,services,2012,6.1,4.6,7.7,0,1,12.8,0,2,2.5,5.0,35,bootstrapped,21000.0,2400.0,8.8,3.3,0,0,0,1.5,6.9,45,1.8,no_market_need,failed,0,1
STP019275,services,2014,5.9,3.8,4.8,1,0,5.9,0,1,3.7,9.2,36,vc_seed,53000.0,6600.0,8.0,8.5,0,1,0,3.3,6.9,35,2.1,ran_out_of_cash,failed,0,1
STP019276,agriculture,2019,4.5,5.3,7.0,2,1,11.0,1,2,4.1,6.8,19,bootstrapped,2000.0,500.0,4.0,7.0,1,0,2,9.8,5.3,57,18.0,survived,still_operating,1,0
STP019277,consumer_app,2015,5.0,7.0,4.5,0,1,0.6,1,3,1.0,7.0,27,bootstrapped,3000.0,500.0,6.0,4.9,1,1,0,2.6,4.7,53,3.0,outcompeted,failed,0,1
STP019278,tech_saas,2021,8.7,4.7,4.4,2,1,2.3,1,3,1.1,5.6,23,angel,209000.0,9100.0,23.0,4.0,1,1,0,5.8,0.8,47,5.5,ran_out_of_cash,failed,1,1
STP019279,ecommerce,2010,5.4,8.4,6.1,1,1,4.0,1,2,6.4,4.2,35,bootstrapped,7000.0,500.0,14.0,4.6,0,0,0,9.3,5.7,60,4.6,survived,still_operating,1,0
STP019280,tech_saas,2013,3.4,3.0,5.6,0,1,7.1,0,2,1.5,0.2,47,angel,93000.0,5100.0,18.2,3.9,0,1,1,3.2,5.6,51,2.9,team_conflict,failed,0,1
STP019281,consumer_app,2020,5.8,6.5,6.9,1,1,4.0,1,2,2.4,5.1,25,vc_seed,512000.0,14000.0,36.6,7.2,1,0,1,0.9,3.9,70,1.7,ran_out_of_cash,failed,0,1
STP019282,services,2015,2.6,6.9,1.7,1,2,3.6,0,1,2.6,6.7,36,bootstrapped,11000.0,500.0,22.0,5.9,0,1,0,9.5,6.9,52,6.3,survived,acquired,1,0
STP019283,ecommerce,2008,6.7,0.5,4.2,0,0,4.2,1,1,0.0,4.3,46,bootstrapped,22000.0,700.0,31.4,4.0,0,1,1,4.1,5.7,51,8.2,outcompeted,failed,1,1
STP019284,tech_saas,2018,1.4,4.3,6.0,0,0,1.5,1,2,4.9,3.4,51,bootstrapped,44000.0,2600.0,16.9,6.9,1,1,0,5.4,1.9,79,3.0,team_conflict,failed,0,1
STP019285,healthtech,2016,4.0,5.5,3.2,0,0,2.9,0,2,6.6,5.5,30,bootstrapped,64000.0,3400.0,18.8,4.9,0,1,1,10.0,7.6,49,11.4,survived,still_operating,1,0
STP019286,tech_saas,2021,3.1,2.9,5.3,0,0,0.5,1,1,3.2,4.1,33,vc_seed,488000.0,22900.0,21.3,6.5,1,1,1,6.5,5.9,67,4.6,ran_out_of_cash,failed,0,1
STP019287,tech_saas,2014,6.1,6.1,7.3,0,0,4.1,1,3,5.5,6.8,36,bootstrapped,67000.0,2000.0,33.5,6.4,1,0,0,3.7,5.5,73,3.3,poor_marketing,failed,0,1
STP019288,ecommerce,2016,5.9,5.4,5.8,0,1,6.3,1,1,2.3,5.8,38,angel,12000.0,500.0,24.0,1.9,0,1,1,5.9,10.0,56,2.2,poor_marketing,failed,0,1
STP019289,consumer_app,2021,7.3,7.3,4.2,0,1,7.9,0,1,4.1,5.7,33,bootstrapped,6000.0,500.0,12.0,2.0,1,0,0,4.1,0.1,60,5.3,ran_out_of_cash,failed,1,1
STP019290,agriculture,2010,3.2,3.1,8.2,0,1,4.6,0,2,3.8,4.8,24,vc_seed,992000.0,59400.0,16.7,3.5,0,1,1,6.7,4.0,66,2.2,no_market_need,failed,0,1
STP019291,tech_saas,2013,4.6,4.2,6.2,0,0,11.4,0,1,3.7,10.0,21,angel,90000.0,8800.0,10.2,4.2,0,1,0,4.8,2.3,56,11.6,survived,still_operating,1,0
STP019292,consumer_app,2014,3.6,4.9,6.0,0,1,2.2,0,2,3.3,6.5,31,bootstrapped,2000.0,500.0,4.0,6.0,0,0,2,1.9,8.3,40,2.6,survived,still_operating,1,0
STP019293,services,2011,2.1,5.1,4.9,0,1,1.7,0,3,8.7,1.8,30,bootstrapped,141000.0,6400.0,22.0,5.2,0,1,0,5.4,6.0,84,4.8,team_conflict,failed,0,1
STP019294,tech_saas,2011,1.3,4.1,8.2,0,2,4.0,0,3,0.8,4.7,38,vc_seed,2275000.0,59300.0,38.4,0.9,0,1,2,7.6,5.5,73,2.1,team_conflict,failed,0,1
STP019295,tech_saas,2013,4.8,3.8,4.1,0,0,5.6,0,2,1.9,6.2,43,bootstrapped,1000.0,500.0,2.0,5.4,0,0,1,4.3,6.7,47,2.1,team_conflict,failed,0,1
STP019296,tech_saas,2008,6.2,5.6,3.1,0,0,3.8,1,1,3.1,4.4,29,bootstrapped,41000.0,7000.0,5.9,0.1,0,0,1,1.5,6.0,39,5.9,no_market_need,failed,1,1
STP019297,tech_saas,2008,7.3,4.4,5.3,1,0,4.2,0,3,6.9,6.1,37,angel,246000.0,15800.0,15.6,8.3,1,1,1,7.0,5.4,80,6.8,ran_out_of_cash,failed,1,1
STP019298,consumer_app,2019,4.8,4.9,6.6,0,0,10.3,1,1,0.3,4.3,33,vc_seed,604000.0,69400.0,8.7,1.4,0,0,0,5.1,6.6,69,1.4,pricing_cost,failed,0,1
STP019299,ecommerce,2009,5.8,5.2,3.4,0,0,4.4,1,2,0.7,6.6,24,bootstrapped,17000.0,600.0,28.3,6.0,1,1,1,4.0,5.6,57,5.3,survived,still_operating,1,0
STP019300,tech_saas,2021,4.7,6.6,4.5,0,0,2.3,0,1,7.9,6.1,38,angel,88000.0,3200.0,27.5,5.7,1,1,1,2.2,4.8,58,4.5,team_conflict,failed,0,1
STP019301,ecommerce,2018,5.7,4.0,2.5,0,2,6.4,0,1,0.0,5.9,30,angel,282000.0,23800.0,11.8,2.7,0,0,1,6.0,9.6,58,5.8,no_market_need,failed,1,1
STP019302,hardware,2013,3.9,4.0,5.5,0,0,7.4,1,3,5.8,3.4,48,bootstrapped,8000.0,500.0,16.0,7.1,0,1,1,7.4,5.9,65,6.3,no_market_need,failed,1,1
STP019303,ecommerce,2008,6.8,6.7,4.8,0,0,3.3,0,1,1.1,3.7,56,vc_series_a_plus,6082000.0,336700.0,18.1,7.8,0,1,0,6.1,5.4,56,2.9,team_conflict,failed,0,1
STP019304,consumer_app,2013,6.7,2.5,5.5,0,0,10.7,0,1,4.8,5.6,43,vc_seed,889000.0,49900.0,17.8,3.1,1,0,1,6.1,8.2,49,2.6,no_market_need,failed,0,1
STP019305,ecommerce,2009,5.1,1.2,2.8,0,1,5.8,1,1,6.1,4.5,24,bootstrapped,9000.0,500.0,18.0,6.3,0,0,0,7.1,7.3,65,4.4,pricing_cost,failed,0,1
STP019306,ecommerce,2017,5.0,4.5,8.9,0,1,7.5,0,1,0.0,1.0,36,bootstrapped,9000.0,600.0,15.0,7.4,0,1,2,1.4,8.4,50,9.7,no_market_need,failed,1,1
STP019307,tech_saas,2018,6.1,6.4,5.5,0,0,17.9,1,3,4.9,4.6,32,bootstrapped,134000.0,5700.0,23.5,3.3,1,1,0,6.6,6.7,65,1.6,no_market_need,failed,0,1
STP019308,hardware,2018,5.6,3.1,8.8,0,1,2.0,0,1,6.3,3.3,23,angel,92000.0,3800.0,24.2,4.7,1,1,1,4.7,6.8,73,1.0,no_market_need,failed,0,1
STP019309,biotech,2009,1.0,3.9,5.4,0,1,4.2,0,2,4.3,4.8,34,vc_seed,3065000.0,766200.0,4.0,4.2,1,0,0,2.4,5.6,43,9.7,ran_out_of_cash,failed,1,1
STP019310,tech_saas,2009,5.2,5.8,6.7,0,1,3.7,1,1,1.7,1.2,25,vc_seed,908000.0,34700.0,26.2,3.2,0,0,0,3.1,4.2,45,8.6,ran_out_of_cash,failed,1,1
STP019311,food_bev,2012,5.7,5.4,6.0,0,0,3.9,1,2,2.1,5.9,30,vc_series_a_plus,3645000.0,104500.0,34.9,4.5,0,1,1,1.5,5.6,85,10.3,survived,still_operating,1,0
STP019312,consumer_app,2016,5.2,2.6,8.6,0,1,5.5,1,2,1.0,4.2,41,bootstrapped,46000.0,1400.0,32.9,6.4,1,1,2,4.7,4.1,48,3.1,ran_out_of_cash,failed,0,1
STP019313,food_bev,2016,2.3,5.1,4.3,0,0,12.6,1,1,2.1,6.4,33,angel,61000.0,2400.0,25.4,9.0,0,0,0,2.0,3.6,73,4.8,survived,still_operating,1,0
STP019314,services,2016,3.6,7.2,6.2,0,0,2.6,1,2,6.4,4.3,26,vc_series_a_plus,17059000.0,1832000.0,9.3,1.5,0,0,1,5.4,5.8,61,5.0,no_market_need,failed,1,1
